date,bitcoin,isPartial
2015-06-19,55,False
2015-06-20,59,False
2015-06-21,50,False
2015-06-22,47,False
2015-06-23,48,False
2015-06-24,48,False
2015-06-25,52,False
2015-06-26,46,False
2015-06-27,50,False
2015-06-28,51,False
2015-06-29,58,False
2015-06-30,74,False
2015-07-01,81,False
2015-07-02,83,False
2015-07-03,80,False
2015-07-04,86,False
2015-07-05,87,False
2015-07-06,100,False
2015-07-07,90,False
2015-07-08,98,False
2015-07-09,88,False
2015-07-10,95,False
2015-07-11,83,False
2015-07-12,94,False
2015-07-13,91,False
2015-07-14,81,False
2015-07-15,80,False
2015-07-16,79,False
2015-07-17,75,False
2015-07-18,79,False
2015-07-19,76,False
2015-07-20,78,False
2015-07-21,78,False
2015-07-22,74,False
2015-07-23,69,False
2015-07-24,77,False
2015-07-25,73,False
2015-07-26,80,False
2015-07-27,82,False
2015-07-28,88,False
2015-07-29,72,False
2015-07-30,72,False
2015-07-31,70,False
2015-08-01,100,False
2015-08-02,79,False
2015-08-03,72,False
2015-08-04,72,False
2015-08-05,65,False
2015-08-06,61,False
2015-08-07,58,False
2015-08-08,57,False
2015-08-09,59,False
2015-08-10,62,False
2015-08-11,63,False
2015-08-12,61,False
2015-08-13,65,False
2015-08-14,56,False
2015-08-15,56,False
2015-08-16,61,False
2015-08-17,62,False
2015-08-18,69,False
2015-08-19,87,False
2015-08-20,74,False
2015-08-21,68,False
2015-08-22,65,False
2015-08-23,68,False
2015-08-24,82,False
2015-08-25,85,False
2015-08-26,70,False
2015-08-27,63,False
2015-08-28,66,False
2015-08-29,59,False
2015-08-30,63,False
2015-08-31,58,False
2015-09-01,90,False
2015-09-02,100,False
2015-09-03,88,False
2015-09-04,96,False
2015-09-05,88,False
2015-09-06,88,False
2015-09-07,86,False
2015-09-08,92,False
2015-09-09,95,False
2015-09-10,86,False
2015-09-11,86,False
2015-09-12,91,False
2015-09-13,96,False
2015-09-14,95,False
2015-09-15,87,False
2015-09-16,99,False
2015-09-17,95,False
2015-09-18,99,False
2015-09-19,84,False
2015-09-20,89,False
2015-09-21,90,False
2015-09-22,96,False
2015-09-23,99,False
2015-09-24,91,False
2015-09-25,93,False
2015-09-26,89,False
2015-09-27,90,False
2015-09-28,86,False
2015-09-29,91,False
2015-09-30,91,False
2015-10-01,62,False
2015-10-02,64,False
2015-10-03,61,False
2015-10-04,59,False
2015-10-05,66,False
2015-10-06,72,False
2015-10-07,64,False
2015-10-08,68,False
2015-10-09,65,False
2015-10-10,65,False
2015-10-11,61,False
2015-10-12,66,False
2015-10-13,66,False
2015-10-14,63,False
2015-10-15,66,False
2015-10-16,68,False
2015-10-17,69,False
2015-10-18,67,False
2015-10-19,66,False
2015-10-20,77,False
2015-10-21,76,False
2015-10-22,87,False
2015-10-23,76,False
2015-10-24,73,False
2015-10-25,75,False
2015-10-26,78,False
2015-10-27,85,False
2015-10-28,85,False
2015-10-29,98,False
2015-10-30,100,False
2015-10-31,84,False
2015-11-01,47,False
2015-11-02,52,False
2015-11-03,73,False
2015-11-04,100,False
2015-11-05,87,False
2015-11-06,62,False
2015-11-07,53,False
2015-11-08,47,False
2015-11-09,55,False
2015-11-10,51,False
2015-11-11,49,False
2015-11-12,45,False
2015-11-13,45,False
2015-11-14,36,False
2015-11-15,37,False
2015-11-16,39,False
2015-11-17,44,False
2015-11-18,41,False
2015-11-19,41,False
2015-11-20,44,False
2015-11-21,43,False
2015-11-22,38,False
2015-11-23,40,False
2015-11-24,40,False
2015-11-25,38,False
2015-11-26,42,False
2015-11-27,38,False
2015-11-28,36,False
2015-11-29,37,False
2015-11-30,43,False
2015-12-01,40,False
2015-12-02,43,False
2015-12-03,39,False
2015-12-04,37,False
2015-12-05,36,False
2015-12-06,39,False
2015-12-07,40,False
2015-12-08,54,False
2015-12-09,100,False
2015-12-10,72,False
2015-12-11,58,False
2015-12-12,53,False
2015-12-13,47,False
2015-12-14,45,False
2015-12-15,52,False
2015-12-16,46,False
2015-12-17,48,False
2015-12-18,47,False
2015-12-19,37,False
2015-12-20,42,False
2015-12-21,43,False
2015-12-22,40,False
2015-12-23,46,False
2015-12-24,42,False
2015-12-25,40,False
2015-12-26,45,False
2015-12-27,41,False
2015-12-28,42,False
2015-12-29,42,False
2015-12-30,43,False
2015-12-31,39,False
2016-01-01,58,False
2016-01-02,64,False
2016-01-03,70,False
2016-01-04,69,False
2016-01-05,78,False
2016-01-06,71,False
2016-01-07,85,False
2016-01-08,84,False
2016-01-09,71,False
2016-01-10,65,False
2016-01-11,77,False
2016-01-12,63,False
2016-01-13,74,False
2016-01-14,73,False
2016-01-15,97,False
2016-01-16,100,False
2016-01-17,87,False
2016-01-18,85,False
2016-01-19,83,False
2016-01-20,89,False
2016-01-21,84,False
2016-01-22,79,False
2016-01-23,79,False
2016-01-24,65,False
2016-01-25,74,False
2016-01-26,74,False
2016-01-27,71,False
2016-01-28,74,False
2016-01-29,74,False
2016-01-30,64,False
2016-01-31,62,False
2016-02-01,78,False
2016-02-02,70,False
2016-02-03,79,False
2016-02-04,76,False
2016-02-05,76,False
2016-02-06,73,False
